x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
0.24205406,-0.56212616,0.24632834,0.27609095,0.4609984,-0.4135061,0.67348576,0.103465185,-0.36843804,-0.6294599,-3.1089904,-0.6078517,-2.0110245,-2.2290685,0.44575158,-0.27895603,0.30943564,-0.9260164,-0.095994785,-0.16627076,0.499422,0.36772758,-0.089782156,-0.33227882,0.03323662,-0.6810048,-2.5123231,-0.45041218,-2.0762088,-2.6611085,0.5372375,-0.33499324,0.45004165,-0.7041671,0.08708499,-0.39992622,0.4856487,0.30372393,-0.3109476,0.024746837,0.3152941,-0.85269237,-2.434123,-0.04073649,-2.5781438,-1.9501932,0.18669762,-0.6011372,0.60606325,-0.9259165,0.017222842,-0.36726585,0.92853904,0.20127699,-0.7083355,0.09871654,0.31135312,-0.92430997,-2.500953,-0.035832554,-2.266583,-2.1487217,0.40042558,-0.3200077,0.6712441,-0.7852322,-0.17017345,-0.32933438,0.50277036,0.11485853,-0.57334375,-0.05687489,0.30871475,-1.2680905,-2.469418,-0.09502938,-2.1720595,-2.1653962,0.5543147,-0.31041774
-0.8017843,-2.1803555,0.6051876,-0.9323081,0.42316374,-0.5347928,-0.02715272,0.7742934,-1.3667656,-1.4082068,-1.1151181,0.29660967,-0.46358255,-0.5775844,0.60415065,-1.9142274,-0.30626833,-0.8631753,0.20991518,-0.4468094,-0.53572917,-0.92246336,0.3851862,0.75663465,-1.5414586,-1.0196967,-1.6392576,0.13060005,-1.0592542,-0.4690269,0.4697766,-1.8795208,-0.29580206,-0.074201584,0.23516935,-0.36672243,-0.84378815,-0.1538366,0.49641773,0.83651704,-1.1219015,-0.740752,-1.2612902,0.5019263,-0.5210798,-0.49147844,0.85085857,-2.1250837,-0.14795946,-1.0553222,0.3521397,-0.34824884,-0.18154413,-0.56231534,0.58134645,0.24493478,-1.1168114,-1.1364108,-1.2766867,0.53563356,-0.30013812,-0.30412698,0.14383195,-1.4289122,-0.2342251,-0.5679168,0.029863702,-0.33983758,0.29224482,0.34581587,0.56427455,0.82868683,-1.188175,-0.388096,-1.0152498,0.33388695,-0.3221569,-0.5147276,0.34173682,-1.8726928
1.0261697,-1.1495533,-0.93008745,0.13865098,-0.40456033,-0.7589207,-0.20228499,0.65097314,0.51377845,-0.025572125,1.1356473,0.18094209,-2.0610936,-1.4032098,0.4739578,-1.1194992,1.2761883,-0.55709124,-0.56048125,-0.7159196,-0.48090026,-0.53915673,-0.25130054,0.26495746,1.4338387,0.018827261,0.023301205,1.3015726,-1.5952302,-0.81931615,-0.16821255,-0.81998885,1.0105425,-0.49653727,-0.6913782,-0.56215453,-1.2178802,-0.8359642,-0.5583527,0.16459179,0.732298,0.5576667,-0.24915527,1.0590752,-1.248418,-0.84759116,0.017148003,-0.64655966,0.5234349,-0.48698446,-0.11820902,-0.046369627,-1.0076067,-1.0108163,-0.068098746,-0.2653131,1.1726228,-0.0018970072,-0.46931517,1.0771259,-1.0847131,-0.4244957,0.11496382,-0.45599464,0.5115859,-0.47110876,-1.0287054,-0.50543064,-0.6764793,-1.0023553,-0.32181442,0.24416625,0.44530874,0.46595126,-0.6654267,0.94766563,-0.7416333,-0.594569,-0.13000843,-0.7182895
-0.12199123,1.0624403,-0.02623294,0.27351263,0.24625936,0.11604102,0.5044303,0.5590229,-0.51472867,0.30390626,-1.122932,0.32612777,-0.352358,-0.6780306,1.0649288,-1.885958,-0.6342221,0.6475613,-0.1168452,0.6776625,0.040443264,0.20827493,0.5675462,0.42215186,0.041393477,0.48051283,-1.539609,-0.11458275,-0.1634939,0.1724812,0.9187867,-1.8182575,-0.6339641,0.44258457,0.029461568,0.51069343,-0.029428625,0.48994803,0.3929954,-0.42619857,-0.3168773,-0.21847425,-0.32411775,0.38249373,-0.12154753,-0.3992238,0.9102573,-1.5913938,-0.7301954,-0.121545516,-0.19687991,-0.006964368,0.5993804,0.24968717,0.28431958,0.13855202,-0.5207169,-0.084078126,-0.36262307,0.4784534,0.23851486,-0.6519723,0.44678006,-1.5005625,-0.47609064,0.13031028,0.24615622,0.4588105,0.3669775,0.109825395,0.5481431,-0.3270044,-0.2489591,-0.2666685,-0.22789678,0.23311852,-0.19209494,-0.41525522,0.6871053,-1.4659656
0.24825165,-0.43353912,-0.0652336,0.6516045,-0.1243238,-0.24285315,-0.022809131,-1.5438951,0.47612032,0.07698324,-0.71575445,1.5010273,-1.1567075,-0.20952943,-0.23406492,-1.1590744,-0.12588292,-0.93243533,-0.27048597,0.6753201,-0.15490755,-0.17623654,-0.4069968,-1.1610912,0.6203969,1.0578091,-0.24323039,0.8130759,-0.39690542,-0.722985,-0.51559716,-1.6499704,-0.53564,-0.8953234,-0.64422244,0.061347704,-0.31215164,-0.10459278,-0.10526857,-0.4554935,0.31331667,0.40366474,0.15891847,0.73363733,-0.48927513,-0.42627752,-0.2526752,-1.0536999,-0.3609699,-1.0009043,-0.2909258,-0.22272266,-0.5727055,0.07706387,-0.035063226,-0.62046313,0.6865408,0.47237033,-0.12514451,0.78301054,-0.5212406,-0.57380104,-0.19389595,-1.0746642,-0.5042796,-0.78204656,-0.5739386,-0.066765405,-0.5444349,-0.23566793,0.20368055,-0.29099786,0.47581017,0.4918796,-0.15016834,0.7265804,-0.580262,-0.4386928,-0.17995296,-0.9207379
1.1895016,-2.1339288,-0.76572365,0.34807009,-0.8367639,1.0642693,1.9844886,0.3533489,0.087196484,0.35931617,0.36317,0.7190998,-1.4268869,-0.9419103,0.8622629,-1.4376893,1.423583,-1.8567886,-1.0775634,0.36636862,-0.34369838,0.40430033,1.3621606,0.07307222,0.38656992,0.16699752,0.80464965,0.77586174,-1.2167653,-0.831641,-0.033119153,-1.427012,1.1175737,-1.5399528,-1.2080635,-0.08031846,-0.53232,0.43177423,1.588337,0.13469234,0.62152004,0.7118626,0.63771194,0.7464453,-1.0502794,-0.92755675,0.06470076,-0.954973,1.175495,-1.7227405,-0.29497153,0.45447278,-0.7794512,0.04086458,1.2391043,-0.08963863,0.8714108,0.30517817,0.7716227,1.0946484,-1.1532766,-0.6524666,0.24693955,-1.2147359,0.9982545,-1.5555166,-1.1814309,0.18680133,-0.8570417,0.20194389,1.4260678,0.040510654,0.34959522,0.7517001,0.38985902,0.9187687,-0.8545404,-0.8730698,0.22259937,-0.9194245
-0.85104436,0.006015919,-1.1022041,-0.47306678,0.37667525,0.17215665,-0.48355734,-0.021846462,0.83310634,0.68507636,-1.0965492,0.7453153,-1.3883162,-0.19647217,-0.17703328,-1.298686,-0.9352274,-0.6141136,-0.8073695,-0.15456872,-0.43092096,0.19738214,0.04326599,-0.32053784,0.7931576,0.3850729,-0.5814519,0.8141414,-0.9012213,-0.062259004,-0.21941048,-0.989991,-0.885207,-0.6232626,-0.69224477,-0.012630268,-0.5653035,0.14942852,-0.2279968,-0.11336061,0.5725285,0.33750775,-0.22431622,0.8585145,-0.6388493,-0.023633754,-0.23303053,-1.1096585,-0.753416,-0.67379236,-0.3132705,-0.27159485,-0.456776,-0.10210183,-0.08036436,-0.004842677,0.73423874,0.23574215,-0.20491603,0.7329861,-0.6670188,-0.05852998,-0.0399012,-0.95939636,-0.57139194,-0.5889279,-0.61144865,0.016779516,-0.5716212,-0.060414188,0.07763596,-0.16776082,0.7431051,0.19457614,-0.34358802,0.7594155,-0.61125857,-0.21220107,-0.06269445,-0.83075744
0.44187972,-0.155832,-0.6660538,1.0973102,-1.3320146,-0.4154266,-0.28236213,-0.119648166,0.6391678,0.017532865,-0.42402908,1.0091877,-0.76929027,-0.48669827,0.28598493,-0.67413986,0.3231209,0.20870902,-0.754652,0.7536011,-0.8416503,-1.1126306,-0.05666782,0.12939505,0.82188755,0.15975311,-0.92508674,0.452515,-0.8899474,-0.66648275,-0.74872845,-0.7934984,0.123326726,-0.09230046,-0.92115414,0.81111646,-0.4048459,-0.44906577,-0.33553627,0.31845486,0.23326625,0.1308541,-0.6789707,0.84095144,-0.28406948,-0.4176854,-0.4423231,-1.1744703,-0.23840337,-0.4641009,-0.7601697,0.26767868,-0.064740986,-0.5219664,-0.23208924,0.17004609,0.34704524,-0.0606462,-0.5343194,0.90264165,-0.1694032,-0.5754298,-0.6396353,-1.0364957,-0.35451195,-0.23775029,-0.75588906,0.3444415,0.24132009,-0.3683299,0.01223565,-0.011057682,0.26356754,0.09103969,-0.5773097,0.48269755,-0.034532554,-0.5913081,-0.57626534,-1.2752477
-0.95834225,-1.1959075,-1.1324788,0.31843665,0.39098683,0.7911007,-0.29352495,0.073863454,0.5271046,0.88801277,-0.9028224,1.2905271,-0.537175,-0.25640193,-0.8674548,-2.1278126,-0.32563424,-1.0069488,-0.43066368,-0.7426836,-0.6020993,0.31031853,-0.22541854,-0.08434121,0.9370528,0.28366262,-0.37912506,0.89874125,0.08268555,-0.4921124,-0.40816748,-1.4395746,-0.67642474,-0.7949206,-0.4475643,-0.20299315,-0.55579245,0.22567748,-0.4193658,-0.14192322,0.91711503,0.7149545,-0.37634173,0.7498783,-0.26034746,-0.41851506,-0.16261758,-1.101153,-0.4753025,-1.0126768,0.029890884,-0.32348365,-0.6088384,0.19955756,-0.050530042,-0.2566631,0.9243681,0.45857903,-0.21300669,0.5047127,-0.33866712,-0.3478975,-0.09201684,-1.0032248,-0.484022,-0.75215423,-0.26211685,0.026665572,-0.55449945,0.005305568,0.08146921,-0.18891026,0.8295253,0.62120783,-0.38418955,0.75658464,-0.5506902,-0.2006293,0.015443685,-0.904367
-1.1516252,-0.34197223,-1.5560775,0.026501907,-0.5350895,0.8921391,0.11478358,0.088816494,0.74037653,0.5907717,-0.27579933,1.3828933,-1.1783326,-0.28614217,-0.17088324,-1.8798496,-0.6965166,-0.17846468,-0.88174653,-0.5979661,-1.0322978,0.20368324,0.12764764,-0.28398,0.7685478,0.08740368,-0.66562295,0.854323,-1.040055,-0.037650812,-0.292586,-1.1692024,-0.70197177,-0.4334339,-0.6225658,-0.0852193,-0.96434546,0.26673526,0.0055223024,0.0684471,0.42999288,0.53901774,-0.33312118,0.87696636,-0.80536467,0.11197001,-0.20158255,-0.9033719,-0.7005104,-0.70693064,-0.057630554,-0.2897537,-0.54008853,-0.034022372,-0.1547872,0.11302379,0.68035847,0.33058837,-0.23431592,0.68056536,-0.79930264,0.026534049,-0.2408957,-0.883337,-0.59148675,-0.46963802,-0.340524,-0.2425104,-0.558512,0.06323231,0.12269939,-0.06937524,0.68661207,0.2948305,-0.3973337,0.74612856,-0.6139535,-0.20552523,-0.1441871,-0.82860285
0.1859451,-0.9850596,0.49203706,1.0328407,0.72610813,1.1750374,0.8348133,1.3232988,1.5903571,0.274879,-0.71519345,-0.52555597,-1.0145507,-1.3820722,0.5296958,-1.023653,-0.7258891,-0.34785298,0.24638417,1.387006,0.81398195,0.735502,0.36662522,1.007456,1.3736303,-0.50669336,-0.4732216,-0.50091517,-0.7036937,-1.5965464,-0.29822496,-1.0353329,-0.5965139,-0.5008063,-0.24657889,1.4297348,0.89959764,0.9653873,0.31601906,0.8710556,0.87302995,-0.6682397,-0.0012940902,-0.055325612,-1.0220242,-1.302475,-0.64449507,-0.98509437,-0.39565173,-0.943392,-0.35751614,1.0183384,1.0798184,0.39803866,-0.07498396,1.1212862,0.8828949,-0.37165868,0.09370363,-0.12543334,-0.792909,-1.297638,-0.95705074,-0.89850765,-0.424012,-0.39072758,-0.33222988,1.1398458,0.765234,0.3605603,-0.01828709,0.13835804,1.247675,-0.5980167,0.16703354,-0.06934767,-0.7978112,-1.2940899,-0.82412195,-1.0129604
1.3564736,-1.6850165,-0.86833745,-0.41517302,-1.0966356,-0.09615926,-0.026679497,-1.5535764,1.4240634,-0.93678635,-1.5899407,1.0114211,-0.6204625,-1.197485,-0.54528904,-0.5243496,0.12007354,-1.7608361,-0.76114124,0.45257926,-0.7437972,-0.14792871,-0.011413949,-1.2603081,1.0401734,0.31045148,-1.1844931,-0.001024697,-0.5071697,-1.2501847,-0.88725597,-0.423554,0.07964102,-1.2602034,-0.728159,-0.5619555,-0.2576042,-0.89950407,-0.40840405,-0.32116994,1.3007181,0.16071603,-0.10771768,-0.19050093,-0.8686693,-0.7962519,-0.87188435,-0.87812483,-0.03296477,-0.92909104,-0.796765,0.2190462,-1.1447933,0.0928678,-0.428513,-0.53871447,1.1269318,0.4580454,-0.7846234,-0.31714413,-0.86504203,-0.80491704,-0.35129687,-0.6680999,-0.19758636,-1.0919495,-0.83185494,0.17940655,-0.86973673,-0.6338581,-0.5894987,-0.22481629,0.5951564,0.17645612,-0.7093734,0.034866,-0.5784,-0.4498312,-0.48627275,-0.608862
0.7158261,-0.08712244,-1.187539,0.7942869,-0.056148898,-0.7789428,0.34504896,-0.3805727,0.5408734,0.56429994,-0.738518,0.971381,-0.5953671,-0.7955117,0.017826863,-1.2024236,0.22439803,-0.03641685,-0.8732348,0.30897647,-0.017212545,-0.4072607,0.11716105,-0.08261803,0.9952359,0.62545913,-1.0927871,0.64461523,-0.733804,-0.35862008,-0.20612314,-0.7957953,-0.14558268,-0.23203152,-0.8103931,0.5108633,-0.19189294,-0.43043628,-0.12556963,-0.23954548,0.88878644,0.37579316,-0.589921,0.7823931,-0.40533352,-0.29534727,-0.10886003,-0.9549329,-0.4342752,-0.5427025,-0.5559959,0.13985182,-0.106747165,-0.30363962,0.0011764274,-0.14241984,0.9216621,0.2621047,-0.5952314,0.5974994,-0.39539337,-0.38713947,-0.07234176,-0.7522315,-0.25613573,-0.5619526,-0.55401987,0.33437496,-0.3371693,-0.3807763,0.06245885,-0.42545128,0.7778531,0.13338916,-0.54290533,0.43411738,-0.45528245,-0.43643937,-0.14150332,-0.75859755
0.1263178,-0.6730341,0.5349521,-0.05720182,0.3231594,0.14303298,1.097199,0.9335731,-2.1443331,-1.1079904,-0.96830815,0.042006772,-0.91370386,-2.249952,0.29754913,-2.1001022,0.63884556,-0.5659371,1.0464674,0.60508037,0.030258123,-0.6560094,0.2629333,0.56371987,-1.2977645,-0.7779574,-1.199228,0.09389352,-0.873362,-1.1161088,0.22581688,-2.4037304,0.63100815,-0.06967117,0.81025344,0.15026863,-0.31210646,-0.15701304,0.56078196,0.61200345,-1.156018,-0.25169715,-1.0279742,0.4863157,-0.6324229,-1.2426767,0.32745805,-2.3995364,0.4847417,-0.86204195,0.4260233,0.080325104,0.09135733,-0.30708286,0.7049418,0.32060874,-1.2596905,-0.7031014,-1.039759,0.36542675,-0.1678048,-0.95751935,0.008429527,-1.9820839,0.27792534,-0.2945957,0.201312,0.058222383,0.32128966,0.30257896,0.54650587,0.6976981,-1.1473628,-0.29916453,-0.8674757,0.12775505,-0.34568286,-0.99145746,0.14543237,-2.2050574
0.6820597,-1.5721116,-0.38956276,-0.03802691,0.2541711,-0.57367253,1.0049078,0.67921203,-0.9429009,-0.8550652,-0.96186626,0.14776652,0.109574206,-0.82179534,0.3846669,-1.711608,0.5067248,-0.3802554,0.45201454,0.05679088,-0.06169002,-0.98138523,0.4550962,0.60728097,-0.8959138,-0.53666097,-1.3298019,0.2376811,-0.6582363,-0.76926446,0.80200845,-1.5787789,0.31127518,-0.05758908,0.26582274,0.027264468,-0.081915535,-0.35288468,0.70401,0.43220335,-0.9204548,-0.43312544,-1.0351685,0.57180995,-0.32934427,-0.93911874,0.6934988,-2.132379,0.1776935,-0.7064862,0.29085964,0.012715288,0.090489686,-0.5872732,0.5717612,0.3851566,-0.9910143,-0.6857755,-1.1935619,0.37868154,-0.06946803,-0.7090783,0.3227986,-1.5369097,0.26428166,-0.36063507,0.18069638,-0.010589763,0.32789084,0.13156804,0.52073306,0.48516536,-1.1421294,-0.26879463,-0.97533417,0.32324487,-0.33873928,-0.7578657,0.36678892,-1.8424602
0.18523851,-0.41704157,-0.81013244,0.79806525,-0.5967284,-0.1627802,-0.13663217,-0.23756994,0.4333304,0.44712618,-0.24045962,0.7696192,-0.36962572,-0.7103515,0.021133179,-0.6244549,0.05110898,-0.34422767,-0.5667839,0.22066125,-0.5539956,-0.5086759,0.019640462,-0.3340279,0.54171807,0.31209525,-0.45190623,0.3792477,-0.71299,-0.38414523,-0.51623374,-0.7092971,-0.21537063,-0.45459145,-0.6889751,0.18698394,-0.4368735,-0.2120861,-0.1966695,-0.13334069,0.4870008,0.35511538,-0.25569096,0.47551244,-0.41862243,-0.4262383,-0.16913295,-0.8081763,-0.28877234,-0.5655454,-0.25996858,-0.025617735,-0.3592033,-0.20853895,0.0009416648,-0.18725234,0.5862116,0.1862464,-0.3463225,0.4799529,-0.37829116,-0.3773726,-0.17432132,-0.77503,-0.240048,-0.43706217,-0.483908,0.10359803,-0.28128695,-0.26175374,0.044540357,-0.2727131,0.4712825,0.31416163,-0.34062424,0.4866211,-0.45635632,-0.46596095,-0.013223442,-0.7643944
-0.47037792,-0.7996958,-0.680772,0.2006341,-1.4751682,0.0900847,-0.16183561,-0.83093697,0.007010282,-0.31523725,-0.3012607,0.55460954,-1.2149945,-0.3447343,-1.1683236,-1.4145843,-0.7030188,-0.913656,-0.7077255,-0.094139986,-1.1558789,-0.5173605,-0.04598611,-1.1300154,0.18902862,0.5023689,-0.57819515,0.13458867,-0.40339893,-0.8053266,-0.119512945,-0.8151759,-0.6565642,-0.7724125,-0.8150589,-0.2226957,-0.7034681,-0.3319567,0.21324791,-0.5064507,0.57285714,0.54008275,-0.23314705,0.039762616,-0.7184869,-0.4828734,-0.7279765,-1.057285,-0.4238543,-0.99660957,-0.53830284,-0.17233106,-0.5956718,-0.19616988,0.081150115,-0.44446757,0.79519504,0.649576,-0.372877,0.08811784,-0.7387885,-0.41232353,-0.2477198,-0.86213815,-0.5139005,-0.86707264,-0.40559903,-0.24813734,-0.5707358,-0.37921485,0.022727923,-0.5161985,0.6490761,0.2797129,-0.33529356,0.48983938,-0.50580573,-0.5163291,-0.337356,-0.880378
-0.5203066,-0.5932059,-1.0249808,-0.2108441,0.05793595,0.20601384,0.038940318,-0.63608676,0.93651474,-0.09167367,-0.22882253,1.2510195,-0.9064171,-0.45902413,-0.71272457,-1.6891133,-0.8404191,-0.5745811,-0.74319434,-0.4779969,-0.4479459,-0.10984535,-0.30993262,-0.6787222,0.7955169,0.57222164,-0.67489624,0.7935696,-0.38445348,-0.5036092,-0.21121773,-1.4586997,-0.7784591,-0.6125417,-0.61161864,-0.1667449,-0.46222875,-0.032187838,-0.15589201,-0.47181067,0.5617293,0.5556433,-0.22627883,0.7981839,-0.5158298,-0.3181029,-0.15327306,-1.1820267,-0.74527127,-0.81584257,-0.3153833,-0.22568282,-0.47839546,0.060174756,-0.10012012,-0.1533829,0.88668895,0.6661279,-0.3222417,0.5495037,-0.55305,-0.36209622,-0.0961313,-1.0507413,-0.6768765,-0.6093195,-0.41593954,0.08753949,-0.57772523,-0.16052757,-0.0025745034,-0.42254698,0.5702623,0.4041571,-0.47755036,0.73788744,-0.60070175,-0.2373316,0.06747022,-0.94290304
-0.34412992,0.15054177,0.62080353,0.81172574,-0.911944,0.49653912,0.2475647,0.3575005,2.4211733,0.13505967,-1.4549091,0.66505885,-0.081778154,-0.3663939,-0.53987366,-1.2765617,-0.6755348,0.15042186,0.06358336,0.45306113,-0.19904709,0.51162595,0.47801557,-0.06488546,1.6208961,-0.36388403,-1.00778,0.12106666,-0.08874305,-0.5847208,-0.63516027,-1.0017784,-0.7194234,-0.18426877,-0.28120178,1.098152,-0.12353079,0.69426525,0.52870697,-0.09443701,1.0956032,0.09721305,-0.6176383,0.44785994,-0.45212388,-0.32417578,-0.66567016,-0.8539789,-0.6298113,-0.36923507,-0.14247583,0.4356423,0.4127344,0.4933118,0.23963964,0.36568478,1.268993,0.011259813,-0.30799454,0.58563614,-0.5358281,-0.3737852,-0.66768146,-0.9477522,-0.55756205,-0.13993531,-0.1796315,0.691877,-0.08466258,0.2812832,0.459636,-0.40985158,1.3345851,-0.30745652,-0.3989623,0.5039085,-0.5773166,-0.53984284,-0.47908166,-0.81212187
0.39544165,-0.81879574,-0.00049687177,0.37283957,1.2336595,0.35089973,-0.3827219,0.021850351,0.38535568,-1.4694167,-2.2675993,-0.07410894,-1.3502718,-1.5278182,0.6954373,-0.3824804,0.60352343,-1.0468307,-0.1368168,0.10462062,0.9578053,0.4840422,-0.2681426,-0.10346691,0.26162812,-0.9597233,-1.5606583,-0.18286845,-1.5722437,-1.8432394,1.1623435,-0.47011176,0.5912924,-0.997313,0.009550353,0.12259675,0.8151547,0.20062353,-0.055686936,-0.0075142235,0.26453438,-0.9566292,-1.8270063,-0.056714196,-1.9958516,-1.4949038,0.8399491,-0.53348035,0.6663203,-0.8993753,0.07579641,0.09696121,0.89445096,0.14549553,-0.5357495,0.20907961,0.075187065,-0.81194144,-1.9657363,-0.14232413,-1.788761,-1.6899734,0.79955083,-0.3316185,0.74862885,-0.77065796,-0.084649615,0.04054256,0.44592294,0.2782279,-0.48682624,0.04956872,0.16541307,-1.0904894,-1.9716389,-0.18367295,-1.8639443,-1.7190841,0.73563445,-0.32892433
-0.6293587,0.96037555,1.3749051,0.12073079,-0.63672537,-0.38679355,1.1911825,-0.65230256,1.271912,0.36181197,-1.0875466,0.849501,-1.260208,-1.1322179,0.038845774,-1.7465256,-0.8755126,0.7046214,0.45035052,1.0372375,-0.44238928,0.28401968,0.4126841,-0.25823334,1.4207002,0.23331502,-0.91235626,1.1159295,-0.4564525,-0.54718286,0.8981525,-1.0311204,-0.833908,0.1415898,-0.16702296,1.2476977,-0.3151454,0.33617282,0.25522622,-1.0561738,0.5014772,-0.31528655,-0.17553312,0.92911077,-0.7817477,-0.7100476,0.28185883,-0.7760299,-1.1125345,-0.1843667,-0.18692309,0.346168,0.71305907,0.6038872,0.23527053,0.043067325,0.6804322,0.2430439,-0.22326894,0.9828996,-0.36503583,-0.83279556,0.37528086,-0.8787081,-0.82360655,0.09652786,0.057064768,0.61479056,-0.12659071,-0.17486157,0.37484697,-1.0158745,0.73563737,-0.26091668,-0.11878016,0.4886166,-0.87262845,-0.7126077,0.47464418,-0.79419094
-0.9510336,-0.656436,-1.0023495,0.010832575,0.047627557,1.0363126,-0.26400203,0.26972997,1.087303,0.04422898,-1.409209,-0.41270453,-0.9482676,-0.17629568,-1.7330512,-2.174955,-1.0647266,-0.6105084,-0.698699,-0.50636625,-0.71776146,0.64632326,0.25891796,-0.2572977,0.64587665,0.75442183,-0.88880986,-0.083255015,-0.5698395,-0.80011624,-1.2320083,-1.4658891,-1.3686785,-0.78941053,-0.59257483,-0.08939236,-0.57261795,0.1887723,0.03376873,-0.01075089,0.5511191,0.511383,0.06053588,0.2290447,-0.46652883,-0.24759187,-0.6711802,-1.4846234,-0.82747877,-0.6038515,-0.10859491,-0.276466,-0.58991766,-0.014926893,0.008675171,-0.01826509,0.76140624,0.83034,-0.41966364,0.3489882,-0.66672546,-0.30120826,-0.51554704,-1.1509547,-0.91218054,-0.65927035,-0.27074575,-0.0437844,-0.6316373,-0.13605328,-0.058067597,-0.16317941,0.7544304,0.2444664,-0.37766173,0.5825642,-0.3373653,-0.48853943,-0.37550265,-1.0337851
0.18937047,-1.4586989,-0.30948752,1.2736875,1.0459737,0.91536325,0.30911943,1.170301,1.0608054,0.44057378,-0.17260218,-1.0687292,-1.7899125,-1.6945108,0.14254144,-0.9789284,-0.84197015,-0.8468776,-0.2572485,1.5664291,0.88759416,0.582591,-0.029109744,1.198034,1.0975325,0.008945867,-0.039214604,-0.792399,-1.0992697,-1.7947493,-0.4738694,-1.0114082,-0.5625551,-0.8896664,-0.5000288,1.5000972,0.99830794,0.7938117,-0.08170077,0.92263067,0.7003054,-0.47797975,0.21341266,-0.19268718,-1.0981293,-1.4389464,-0.88487333,-1.1382575,-0.51158875,-1.1782875,-0.4506171,1.002011,0.7550485,0.2200828,-0.3187592,1.0355021,0.8566353,-0.2551531,0.22671789,-0.23222347,-0.9073929,-1.4100732,-1.204366,-0.984288,-0.5343399,-0.71862644,-0.4628722,1.2211407,0.74210143,0.21124361,-0.22655436,0.23143113,1.3176137,-0.52489424,0.28803694,-0.17152159,-0.7948645,-1.4772289,-0.9669968,-1.0976282
-0.006939419,-0.1518004,1.0096289,-0.037459955,0.30057022,0.15679905,0.6866618,1.7307383,-1.1087016,-1.0681373,-2.063074,0.28723872,-0.22680286,-0.31081164,0.23041885,-3.571247,-0.16337888,-0.54222697,0.50205976,0.26268306,0.4180676,-1.0950813,0.37128222,0.7973653,-0.89434403,-0.37764665,-1.3003806,-0.27228877,-0.5652954,-0.55143464,-0.031038523,-2.659464,0.21646653,0.024681496,0.37590978,-0.31877497,0.039431047,-0.31372392,0.50710386,0.5746183,-1.0201608,-0.43382937,-1.1222458,0.1040798,-0.6493961,-0.79909176,0.3246755,-2.4689398,0.19833781,-0.98941654,0.2912013,-0.44725677,0.14293596,-0.37291336,0.6527892,0.15438083,-0.9788333,-0.64726776,-1.1589775,0.0910612,0.050374005,-0.8105151,0.05418619,-2.0066175,0.15418851,-0.44924894,0.16616501,-0.1666166,0.31694674,0.24007721,0.4918482,0.5178714,-0.95530516,-0.40147692,-0.9082413,0.07730097,-0.1776947,-0.76088697,0.27811253,-2.1244667
-2.2284732,-1.6098146,0.598505,-0.5722827,-0.3263534,0.6925829,0.27271086,1.6026068,1.1143291,-0.4520422,-0.6942281,-0.09417335,-1.8710998,-0.784651,0.2503922,-0.59525156,-1.2413318,-1.5556749,0.32328093,-0.9701374,-1.1488045,0.7343584,0.4448385,1.4658843,0.8746235,-0.8188028,-0.6453923,-0.02626916,-1.9323068,-0.854057,0.54798543,-0.27528435,-1.4436234,-1.2770407,0.3870706,-0.9876452,-1.1599679,0.6644697,0.09713134,1.3815732,1.0971913,-0.7261892,-0.68620795,-0.0038849106,-1.6135654,-0.5785308,0.77406615,-0.5862481,-1.3127936,-1.550546,0.92170787,-0.8805741,-1.0444744,0.478158,0.1308757,1.2849871,0.7193957,-0.75656635,-0.8668022,-0.05486829,-1.6481894,-0.73324656,0.4371608,0.042890146,-1.2080541,-1.3575381,0.10319474,-0.960361,-1.050031,0.7747997,0.0034091277,1.4328277,0.88077706,-0.60617054,-0.5523113,0.0032817824,-1.580078,-0.7697299,0.36186555,-0.4536521
-1.1410285,-0.662729,-0.62294066,0.19396636,-0.6427456,-0.9941238,-0.24576442,-1.2428663,-0.31112772,-0.30532923,-0.8137232,0.41322097,-0.8805232,-1.3093097,-1.1538625,-1.4900533,-0.8468959,-0.7874516,-1.2081517,0.2509546,-0.41470307,-0.8363464,-0.30481753,-1.2098695,-0.30901396,0.303191,-0.24078725,0.35487548,-0.86644924,-1.4007224,-0.5066164,-1.1776792,-0.7336695,-0.8925494,-1.0666671,0.0688528,-0.54551595,-0.55895364,0.103292145,-0.062757984,0.13975403,0.8696608,-0.25840214,0.3001649,-0.9522198,-0.9331015,-0.9861456,-0.84798217,-0.2332083,-0.75464576,-0.58350474,0.22635283,-0.7080409,-0.5011525,-0.07612353,-0.3982415,0.7805066,0.66086763,-0.64413714,0.25534567,-0.82237005,-0.40220383,-0.6942046,-0.9893528,-0.37423488,-0.84276795,-0.8230912,0.115358345,-0.45045635,-0.4105133,-0.20486553,-0.12508321,0.6945699,0.48198503,-0.71044475,0.53959626,-0.45897025,-0.6204949,-0.6901804,-0.8163524
